age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,93,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
26,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,200,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
38,admin.,married,university.degree,no,yes,yes,cellular,may,wed,134,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
55,retired,divorced,basic.4y,unknown,no,no,cellular,may,wed,526,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
33,services,single,basic.6y,unknown,yes,yes,telephone,may,wed,19,8,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
31,admin.,single,university.degree,no,yes,no,cellular,may,wed,157,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
34,blue-collar,single,high.school,no,yes,no,cellular,may,wed,39,1,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,
37,technician,divorced,professional.course,no,yes,yes,telephone,may,wed,30,10,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
53,management,married,university.degree,no,yes,no,cellular,may,wed,17,13,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
42,blue-collar,divorced,basic.6y,no,no,no,cellular,may,wed,323,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
40,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,220,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
36,services,married,basic.9y,no,no,no,cellular,may,wed,61,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
30,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,585,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,management,married,university.degree,no,no,yes,telephone,may,wed,318,5,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,
24,student,single,high.school,no,yes,yes,cellular,may,wed,66,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
57,services,married,high.school,unknown,no,no,cellular,may,wed,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
36,services,single,high.school,no,no,no,cellular,may,wed,15,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
33,technician,single,university.degree,no,yes,no,cellular,may,wed,152,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
31,management,single,university.degree,no,yes,no,cellular,may,wed,294,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
43,management,married,university.degree,no,yes,no,cellular,may,wed,12,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,admin.,married,university.degree,no,yes,no,cellular,may,wed,135,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
35,admin.,divorced,high.school,no,no,no,cellular,may,wed,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
35,admin.,divorced,high.school,no,yes,no,cellular,may,wed,99,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
41,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,256,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
41,services,married,high.school,no,yes,no,cellular,may,wed,67,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
49,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,116,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
24,admin.,married,basic.9y,no,yes,no,cellular,may,wed,302,1,10,1,success,-1.8,92.893,-46.2,1.281,5099.1,
33,blue-collar,single,university.degree,unknown,no,no,cellular,may,wed,275,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
31,technician,single,professional.course,no,no,no,cellular,may,wed,546,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
35,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,104,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
59,admin.,divorced,high.school,no,unknown,unknown,telephone,may,wed,157,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
39,blue-collar,divorced,basic.6y,unknown,no,no,cellular,may,wed,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
29,blue-collar,married,professional.course,no,no,no,telephone,may,wed,34,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
31,unemployed,married,basic.9y,no,yes,no,cellular,may,wed,788,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
30,services,married,high.school,no,no,no,cellular,may,wed,354,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
34,services,divorced,basic.6y,unknown,no,no,cellular,may,wed,79,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
31,admin.,married,high.school,no,yes,no,cellular,may,wed,476,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
28,technician,single,professional.course,no,yes,no,telephone,may,wed,185,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
29,admin.,single,university.degree,no,yes,no,cellular,may,wed,152,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
31,admin.,single,basic.9y,no,yes,no,cellular,may,wed,117,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
35,admin.,married,high.school,no,yes,no,cellular,may,wed,43,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
30,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,14,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
31,services,single,high.school,no,yes,no,cellular,may,wed,152,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
55,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,wed,148,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
41,services,married,high.school,no,yes,no,cellular,may,wed,342,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
44,technician,single,high.school,unknown,no,no,cellular,may,wed,394,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
27,blue-collar,single,unknown,no,yes,no,telephone,may,wed,125,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
55,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,299,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
24,student,single,university.degree,no,yes,no,cellular,may,wed,79,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
29,admin.,married,high.school,no,no,no,cellular,may,wed,54,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
35,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,wed,130,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
45,blue-collar,single,basic.4y,no,no,no,cellular,may,wed,223,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
32,technician,married,university.degree,no,yes,no,cellular,may,wed,641,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
33,blue-collar,single,basic.6y,unknown,no,no,cellular,may,wed,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,blue-collar,single,high.school,no,no,no,cellular,may,wed,103,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,1966,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
36,technician,married,professional.course,no,no,no,cellular,may,wed,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
49,management,single,professional.course,no,no,no,cellular,may,wed,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
42,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,361,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
31,blue-collar,divorced,high.school,no,no,no,cellular,may,wed,156,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,829,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
34,unemployed,single,high.school,no,yes,no,cellular,may,wed,937,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
32,blue-collar,single,high.school,no,no,yes,cellular,may,wed,358,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,187,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
35,technician,married,professional.course,no,no,no,cellular,may,wed,124,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
37,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,158,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
40,blue-collar,single,basic.9y,no,yes,yes,telephone,may,wed,325,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
33,admin.,divorced,university.degree,no,yes,no,cellular,may,wed,275,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,396,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
41,blue-collar,married,unknown,no,yes,yes,cellular,may,wed,612,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,services,married,university.degree,no,yes,no,cellular,may,wed,154,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
30,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,wed,107,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
41,housemaid,married,high.school,no,no,no,cellular,may,wed,174,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
46,housemaid,married,basic.4y,unknown,yes,no,cellular,may,wed,369,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,technician,single,professional.course,no,no,no,cellular,may,wed,62,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
30,technician,single,high.school,no,yes,no,cellular,may,wed,202,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
33,blue-collar,married,basic.6y,unknown,no,no,cellular,may,wed,139,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
38,blue-collar,single,basic.9y,no,no,yes,cellular,may,wed,222,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
38,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,122,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,blue-collar,married,professional.course,unknown,no,no,cellular,may,wed,65,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
59,retired,divorced,professional.course,no,yes,no,cellular,may,wed,281,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
56,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,80,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
24,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,221,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
42,admin.,married,high.school,no,no,no,cellular,may,wed,406,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
51,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,254,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
42,technician,single,professional.course,no,no,no,cellular,may,wed,531,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
32,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,253,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,blue-collar,single,basic.6y,no,yes,no,cellular,may,wed,125,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
33,self-employed,single,university.degree,no,no,no,cellular,may,wed,134,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
39,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,265,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,management,single,university.degree,no,no,yes,cellular,may,wed,136,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
29,services,single,high.school,no,yes,no,cellular,may,wed,240,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
27,admin.,married,high.school,no,yes,no,cellular,may,wed,119,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
44,admin.,divorced,professional.course,no,no,yes,telephone,may,wed,38,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
49,entrepreneur,married,basic.4y,unknown,yes,no,cellular,may,wed,491,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,blue-collar,married,high.school,no,yes,no,cellular,may,wed,96,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,310,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
25,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,201,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
32,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,630,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,189,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
35,technician,single,professional.course,no,no,no,telephone,may,thu,19,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
23,housemaid,single,basic.4y,no,no,yes,cellular,may,thu,9,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
59,admin.,divorced,basic.9y,no,yes,no,cellular,may,thu,8,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
48,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,33,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,16,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,113,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
38,blue-collar,married,high.school,unknown,yes,no,cellular,may,thu,152,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
30,services,single,high.school,no,unknown,unknown,cellular,may,thu,11,15,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
32,services,single,basic.9y,no,yes,no,cellular,may,thu,78,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
30,technician,married,basic.6y,no,no,no,cellular,may,thu,25,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,222,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
24,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,925,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
40,technician,married,professional.course,no,yes,no,cellular,may,thu,580,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
38,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
45,self-employed,married,high.school,no,yes,no,cellular,may,thu,21,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,services,married,high.school,no,yes,yes,cellular,may,thu,189,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
29,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,166,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
26,management,single,university.degree,no,yes,yes,cellular,may,thu,161,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
31,admin.,divorced,high.school,no,no,no,cellular,may,thu,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
22,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,23,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
24,blue-collar,single,basic.9y,no,no,yes,cellular,may,thu,51,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,267,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,143,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
34,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,484,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
32,management,single,university.degree,no,yes,no,cellular,may,thu,149,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
27,admin.,married,professional.course,no,yes,no,cellular,may,thu,338,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
29,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,182,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
48,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,214,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
39,admin.,married,high.school,no,no,yes,cellular,may,thu,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
29,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,297,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
36,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,279,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
32,services,married,high.school,no,yes,no,cellular,may,thu,21,12,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
54,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,303,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
23,admin.,single,high.school,no,yes,no,cellular,may,thu,258,1,10,1,success,-1.8,92.893,-46.2,1.266,5099.1,
29,services,married,high.school,unknown,yes,no,cellular,may,thu,161,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
28,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,307,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,
23,self-employed,single,basic.9y,no,yes,no,cellular,may,thu,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
26,self-employed,married,high.school,no,no,no,cellular,may,thu,183,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
27,admin.,single,basic.9y,no,yes,no,telephone,may,thu,230,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,155,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
47,services,married,basic.6y,no,yes,no,cellular,may,thu,201,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,technician,married,professional.course,no,yes,yes,telephone,may,thu,289,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
36,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,273,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
33,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,449,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
42,services,divorced,high.school,no,no,no,cellular,may,thu,72,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
39,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,607,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
24,self-employed,single,university.degree,no,no,no,cellular,may,thu,334,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
40,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,104,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
36,admin.,single,high.school,no,yes,no,cellular,may,thu,235,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
27,technician,single,high.school,no,no,no,cellular,may,thu,64,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
40,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,433,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
47,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,391,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
44,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,16,9,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
25,management,married,university.degree,no,yes,no,cellular,may,thu,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
30,admin.,married,university.degree,no,no,yes,cellular,may,thu,234,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
26,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,135,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,
41,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,174,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
30,services,divorced,high.school,no,yes,no,cellular,may,thu,202,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,technician,married,university.degree,no,no,no,telephone,may,thu,154,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
23,admin.,single,high.school,no,yes,no,cellular,may,thu,337,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
26,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,294,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,543,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
29,services,single,high.school,no,yes,no,cellular,may,thu,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
33,admin.,married,professional.course,no,unknown,unknown,cellular,may,thu,110,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
23,admin.,single,high.school,no,no,no,cellular,may,thu,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,92,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,technician,single,university.degree,no,yes,no,cellular,may,thu,43,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
39,admin.,married,high.school,no,no,no,cellular,may,thu,806,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
23,technician,single,high.school,no,no,no,cellular,may,thu,104,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
32,blue-collar,single,high.school,no,yes,no,cellular,may,thu,216,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,management,single,basic.9y,no,yes,no,cellular,may,thu,106,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,226,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,technician,single,professional.course,no,no,no,cellular,may,thu,256,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,
23,technician,single,high.school,no,no,yes,cellular,may,thu,1129,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,191,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,224,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
33,blue-collar,single,basic.9y,unknown,no,no,cellular,may,thu,65,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
28,student,single,university.degree,no,yes,no,cellular,may,thu,42,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
35,admin.,married,high.school,no,yes,no,cellular,may,thu,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,admin.,married,high.school,no,no,no,cellular,may,thu,172,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
23,student,single,high.school,no,yes,no,cellular,may,thu,143,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
40,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,246,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
48,services,divorced,basic.9y,no,unknown,unknown,cellular,may,thu,67,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
33,technician,married,university.degree,no,no,yes,cellular,may,thu,169,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
39,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,may,thu,76,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
36,management,married,university.degree,no,yes,no,telephone,may,thu,68,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
27,admin.,single,university.degree,no,yes,no,cellular,may,thu,1543,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
42,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,131,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
40,admin.,divorced,basic.9y,no,yes,no,cellular,may,thu,688,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,362,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
33,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,502,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
30,admin.,single,high.school,no,yes,no,cellular,may,thu,464,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
49,entrepreneur,married,university.degree,unknown,yes,yes,cellular,may,thu,197,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,entrepreneur,married,university.degree,no,yes,no,cellular,may,thu,113,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
26,technician,single,professional.course,no,yes,no,cellular,may,thu,228,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,535,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
51,technician,married,professional.course,no,unknown,unknown,cellular,may,thu,1462,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
24,blue-collar,single,unknown,no,yes,no,cellular,may,thu,487,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,management,single,university.degree,no,yes,no,cellular,may,thu,8,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
45,self-employed,married,university.degree,no,yes,no,cellular,may,thu,171,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,blue-collar,single,professional.course,no,yes,no,cellular,may,thu,60,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
29,admin.,single,high.school,no,yes,no,cellular,may,thu,566,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
31,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,303,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,
26,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,649,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,252,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
